ts,query,response
2024-05-31 08:47:55.379,清洁卧室和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:03:50.506,全屋全屋清洁,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1000"",""1000""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:51:31.430,打扫客厅卧室,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1003""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:52:35.204,清扫厨房和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:53:49.798,打扫餐厅和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:01:14.834,打扫客厅饭厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:00:26.770,打扫卧室一卧室,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""4"",""1003""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:59:02.197,扫拖餐厅客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:58:36.764,清洁餐厅厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:42:11.500,打扫厨房和儿童房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1010""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:44:34.642,打扫客厅灯餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:37:38.351,打扫书房儿童房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1004"",""1010""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:06:07.340,打扫客厅打扫客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:05:36.778,清洁客厅和餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:06:38.591,清洁客厅和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 09:08:20.953,清扫客厅和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:27:31.209,拖客厅餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:27:00.529,清洁客厅厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 08:31:20.842,清扫卧室一卧室二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""7"",""3""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 11:01:25.292,过来这边打扫,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1016"",""1016""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:35:40.198,全屋打扫全屋打扫,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1000"",""1000""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:30:03.600,清洁餐厅和厨房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1002"",""1005""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:51:48.971,过来清洁这里,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1016"",""1016""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:46:43.898,打扫房间打扫客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:51:22.665,清扫厨房餐厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1002""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:50:32.529,打扫卧室房间二,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:28:11.471,打扫阳台和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1013"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:29:32.547,清扫走廊客厅,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1012"",""1001""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 11:05:40.385,打扫卧室和儿童房,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1003"",""1010""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 11:03:07.534,打扫客厅卧室一,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1001"",""2""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
2024-05-31 10:46:08.256,打扫厨房和走廊,"{""error_code"":0,""error_msg"":""OK"",""result"":{""data"":[{""action"":""to"",""mod"":""cleaner"",""property"":""area"",""property_unit"":null,""property_value"":[""1005"",""1012""],""reply"":"""",""skill_id"":""1104379"",""time_duration"":null,""time_start"":null}],""err_code"":0,""err_msg"":""ok"",""response_list"":[{""schema"":{""slots"":[],""intent_confidence"":100,""intent"":"""",""domain_confidence"":100},""origin"":""1104379"",""action_list"":[{""custom_reply"":""{\""reply\"":[]}""}]}]}}"
